TickerS,Ticker,,
$INDN,INDN,"""$INDN"",","""INDN"","
$INDOY,INDOY,"""$INDOY"",","""INDOY"","
$INDPF,INDPF,"""$INDPF"",","""INDPF"","
$INDQF,INDQF,"""$INDQF"",","""INDQF"","
$INDR,INDR,"""$INDR"",","""INDR"","
$INDUF,INDUF,"""$INDUF"",","""INDUF"","
$INDVF,INDVF,"""$INDVF"",","""INDVF"","
$INEOF,INEOF,"""$INEOF"",","""INEOF"","
$INEY,INEY,"""$INEY"",","""INEY"","
$INFC,INFC,"""$INFC"",","""INFC"","
$INFCF,INFCF,"""$INFCF"",","""INFCF"","
$INFFF,INFFF,"""$INFFF"",","""INFFF"","
$INFG,INFG,"""$INFG"",","""INFG"","
$INFJ,INFJ,"""$INFJ"",","""INFJ"","
$INFL,INFL,"""$INFL"",","""INFL"","
$INFMF,INFMF,"""$INFMF"",","""INFMF"","
$INFQF,INFQF,"""$INFQF"",","""INFQF"","
$INFSY,INFSY,"""$INFSY"",","""INFSY"","
$INFT,INFT,"""$INFT"",","""INFT"","
$INFU,INFU,"""$INFU"",","""INFU"","
$INFVF,INFVF,"""$INFVF"",","""INFVF"","
$INFWF,INFWF,"""$INFWF"",","""INFWF"","
$INFX,INFX,"""$INFX"",","""INFX"","
$INGA,INGA,"""$INGA"",","""INGA"","
$INGEF,INGEF,"""$INGEF"",","""INGEF"","
$INGGF,INGGF,"""$INGGF"",","""INGGF"","
$INGIF,INGIF,"""$INGIF"",","""INGIF"","
$INGIY,INGIY,"""$INGIY"",","""INGIY"","
$INGLF,INGLF,"""$INGLF"",","""INGLF"","
$INGNQ,INGNQ,"""$INGNQ"",","""INGNQ"","
$INGOF,INGOF,"""$INGOF"",","""INGOF"","
$INGP,INGP,"""$INGP"",","""INGP"","
$INGTF,INGTF,"""$INGTF"",","""INGTF"","
$INGVF,INGVF,"""$INGVF"",","""INGVF"","
$INGXF,INGXF,"""$INGXF"",","""INGXF"","
$INGYY,INGYY,"""$INGYY"",","""INGYY"","
$INHC,INHC,"""$INHC"",","""INHC"","
$INHI,INHI,"""$INHI"",","""INHI"","
$INHL,INHL,"""$INHL"",","""INHL"","
$INHZF,INHZF,"""$INHZF"",","""INHZF"","
$INIFF,INIFF,"""$INIFF"",","""INIFF"","
$INIH,INIH,"""$INIH"",","""INIH"","
$INII,INII,"""$INII"",","""INII"","
$INIM,INIM,"""$INIM"",","""INIM"","
$INIS,INIS,"""$INIS"",","""INIS"","
$INITF,INITF,"""$INITF"",","""INITF"","
$INITQ,INITQ,"""$INITQ"",","""INITQ"","
$INIV,INIV,"""$INIV"",","""INIV"","
$INIX,INIX,"""$INIX"",","""INIX"","
$INJJF,INJJF,"""$INJJF"",","""INJJF"","
$INKI,INKI,"""$INKI"",","""INKI"","
$INKN,INKN,"""$INKN"",","""INKN"","
$INKPQ,INKPQ,"""$INKPQ"",","""INKPQ"","
$INKS,INKS,"""$INKS"",","""INKS"","
$INKW,INKW,"""$INKW"",","""INKW"","
$INLAF,INLAF,"""$INLAF"",","""INLAF"","
$INLB,INLB,"""$INLB"",","""INLB"","
$INLBD,INLBD,"""$INLBD"",","""INLBD"","
$INLC,INLC,"""$INLC"",","""INLC"","
$INLRF,INLRF,"""$INLRF"",","""INLRF"","
$INLVF,INLVF,"""$INLVF"",","""INLVF"","
$INLX,INLX,"""$INLX"",","""INLX"","
$INLXD,INLXD,"""$INLXD"",","""INLXD"","
$INMG,INMG,"""$INMG"",","""INMG"","
$INMNF,INMNF,"""$INMNF"",","""INMNF"","
$INMUF,INMUF,"""$INMUF"",","""INMUF"","
$INNBF,INNBF,"""$INNBF"",","""INNBF"","
$INND,INND,"""$INND"",","""INND"","
$INNG,INNG,"""$INNG"",","""INNG"","
$INNHF,INNHF,"""$INNHF"",","""INNHF"","
$INNI,INNI,"""$INNI"",","""INNI"","
$INNMF,INNMF,"""$INNMF"",","""INNMF"","
$INNP,INNP,"""$INNP"",","""INNP"","
$INNPF,INNPF,"""$INNPF"",","""INNPF"","
$INNTW,INNTW,"""$INNTW"",","""INNTW"","
$INNU,INNU,"""$INNU"",","""INNU"","
$INNV,INNV,"""$INNV"",","""INNV"","
$INNVD,INNVD,"""$INNVD"",","""INNVD"","
$INNX,INNX,"""$INNX"",","""INNX"","
$INNYY,INNYY,"""$INNYY"",","""INNYY"","
$INNZF,INNZF,"""$INNZF"",","""INNZF"","
$INOH,INOH,"""$INOH"",","""INOH"","
$INOI,INOI,"""$INOI"",","""INOI"","
$INOKF,INOKF,"""$INOKF"",","""INOKF"","
$INOL,INOL,"""$INOL"",","""INOL"","
$INOLD,INOLD,"""$INOLD"",","""INOLD"","
$INOMA,INOMA,"""$INOMA"",","""INOMA"","
$INOMB,INOMB,"""$INOMB"",","""INOMB"","
$INOQ,INOQ,"""$INOQ"",","""INOQ"","
$INOTD,INOTD,"""$INOTD"",","""INOTD"","
$INOTF,INOTF,"""$INOTF"",","""INOTF"","
$INOW,INOW,"""$INOW"",","""INOW"","
$INPAP,INPAP,"""$INPAP"",","""INPAP"","
$INPC,INPC,"""$INPC"",","""INPC"","
$INPCD,INPCD,"""$INPCD"",","""INPCD"","
$INPGP,INPGP,"""$INPGP"",","""INPGP"","
$INPHQ,INPHQ,"""$INPHQ"",","""INPHQ"","
$INPOF,INPOF,"""$INPOF"",","""INPOF"","
$INPOK,INPOK,"""$INPOK"",","""INPOK"","
$INPOY,INPOY,"""$INPOY"",","""INPOY"","
$INPRF,INPRF,"""$INPRF"",","""INPRF"","
$INPT,INPT,"""$INPT"",","""INPT"","
$INPTF,INPTF,"""$INPTF"",","""INPTF"","
$INPXF,INPXF,"""$INPXF"",","""INPXF"","
$INQB,INQB,"""$INQB"",","""INQB"","
$INQD,INQD,"""$INQD"",","""INQD"","
$INQQF,INQQF,"""$INQQF"",","""INQQF"","
$INRB,INRB,"""$INRB"",","""INRB"","
$INRD,INRD,"""$INRD"",","""INRD"","
$INRE,INRE,"""$INRE"",","""INRE"","
$INREF,INREF,"""$INREF"",","""INREF"","
$INRGF,INRGF,"""$INRGF"",","""INRGF"","
$INRLF,INRLF,"""$INRLF"",","""INRLF"","
$INRLY,INRLY,"""$INRLY"",","""INRLY"","
$INRSA,INRSA,"""$INRSA"",","""INRSA"","
$INRSP,INRSP,"""$INRSP"",","""INRSP"","
$INSD,INSD,"""$INSD"",","""INSD"","
$INSEW,INSEW,"""$INSEW"",","""INSEW"","
$INSF,INSF,"""$INSF"",","""INSF"","
$INSGY,INSGY,"""$INSGY"",","""INSGY"","
$INSHF,INSHF,"""$INSHF"",","""INSHF"","
$INSIF,INSIF,"""$INSIF"",","""INSIF"","
$INSJF,INSJF,"""$INSJF"",","""INSJF"","
$INSO,INSO,"""$INSO"",","""INSO"","
$INSQ,INSQ,"""$INSQ"",","""INSQ"","
$INSV,INSV,"""$INSV"",","""INSV"","
$INSYQ,INSYQ,"""$INSYQ"",","""INSYQ"","
$INTAF,INTAF,"""$INTAF"",","""INTAF"","
$INTB,INTB,"""$INTB"",","""INTB"","
$INTBD,INTBD,"""$INTBD"",","""INTBD"","
$INTE,INTE,"""$INTE"",","""INTE"","
$INTEQ,INTEQ,"""$INTEQ"",","""INTEQ"","
$INTH,INTH,"""$INTH"",","""INTH"","
$INTHY,INTHY,"""$INTHY"",","""INTHY"","
$INTI,INTI,"""$INTI"",","""INTI"","
$INTIF,INTIF,"""$INTIF"",","""INTIF"","
$INTIY,INTIY,"""$INTIY"",","""INTIY"","
$INTK,INTK,"""$INTK"",","""INTK"","
$INTO,INTO,"""$INTO"",","""INTO"","
$INTP,INTP,"""$INTP"",","""INTP"","
$INTQF,INTQF,"""$INTQF"",","""INTQF"","
$INTV,INTV,"""$INTV"",","""INTV"","
$INTVD,INTVD,"""$INTVD"",","""INTVD"","
$INTWD,INTWD,"""$INTWD"",","""INTWD"","
$INTWF,INTWF,"""$INTWF"",","""INTWF"","
$INTYF,INTYF,"""$INTYF"",","""INTYF"","
$INTZ,INTZ,"""$INTZ"",","""INTZ"","
$INUMF,INUMF,"""$INUMF"",","""INUMF"","
$INVA,INVA,"""$INVA"",","""INVA"","
$INVB,INVB,"""$INVB"",","""INVB"","
$INVC,INVC,"""$INVC"",","""INVC"","
$INVGF,INVGF,"""$INVGF"",","""INVGF"","
$INVHY,INVHY,"""$INVHY"",","""INVHY"","
$INVI,INVI,"""$INVI"",","""INVI"","
$INVMF,INVMF,"""$INVMF"",","""INVMF"","
$INVO,INVO,"""$INVO"",","""INVO"","
$INVOD,INVOD,"""$INVOD"",","""INVOD"","
$INVPF,INVPF,"""$INVPF"",","""INVPF"","
$INVS,INVS,"""$INVS"",","""INVS"","
$INVT,INVT,"""$INVT"",","""INVT"","
$INVU,INVU,"""$INVU"",","""INVU"","
$INVUP,INVUP,"""$INVUP"",","""INVUP"","
$INVVY,INVVY,"""$INVVY"",","""INVVY"","
$INVX,INVX,"""$INVX"",","""INVX"","
$INVXF,INVXF,"""$INVXF"",","""INVXF"","
$INVZ,INVZ,"""$INVZ"",","""INVZ"","
$INWD,INWD,"""$INWD"",","""INWD"","
$INXDF,INXDF,"""$INXDF"",","""INXDF"","
$INXI,INXI,"""$INXI"",","""INXI"","
$INXMF,INXMF,"""$INXMF"",","""INXMF"","
$INXPF,INXPF,"""$INXPF"",","""INXPF"","
$INXSF,INXSF,"""$INXSF"",","""INXSF"","
$INYC,INYC,"""$INYC"",","""INYC"","
$INYYQ,INYYQ,"""$INYYQ"",","""INYYQ"","
$INZZZ,INZZZ,"""$INZZZ"",","""INZZZ"","
$IOBCF,IOBCF,"""$IOBCF"",","""IOBCF"","
$IOCIF,IOCIF,"""$IOCIF"",","""IOCIF"","
$IOCJY,IOCJY,"""$IOCJY"",","""IOCJY"","
$IOEPF,IOEPF,"""$IOEPF"",","""IOEPF"","
$IOFB,IOFB,"""$IOFB"",","""IOFB"","
$IOFNF,IOFNF,"""$IOFNF"",","""IOFNF"","
$IOGC,IOGC,"""$IOGC"",","""IOGC"","
$IOGEF,IOGEF,"""$IOGEF"",","""IOGEF"","
$IOGIF,IOGIF,"""$IOGIF"",","""IOGIF"","
$IOGPQ,IOGPQ,"""$IOGPQ"",","""IOGPQ"","
$IOIOF,IOIOF,"""$IOIOF"",","""IOIOF"","
$IOIPF,IOIPF,"""$IOIPF"",","""IOIPF"","
$IOMG,IOMG,"""$IOMG"",","""IOMG"","
$IOMT,IOMT,"""$IOMT"",","""IOMT"","
$IONAF,IONAF,"""$IONAF"",","""IONAF"","
$IONGF,IONGF,"""$IONGF"",","""IONGF"","
$IONI,IONI,"""$IONI"",","""IONI"","
$IONKD,IONKD,"""$IONKD"",","""IONKD"","
$IONKF,IONKF,"""$IONKF"",","""IONKF"","
$IONMO,IONMO,"""$IONMO"",","""IONMO"","
$IOOFF,IOOFF,"""$IOOFF"",","""IOOFF"","
$IOOFY,IOOFY,"""$IOOFY"",","""IOOFY"","
$IOOXF,IOOXF,"""$IOOXF"",","""IOOXF"","
$IOPDQ,IOPDQ,"""$IOPDQ"",","""IOPDQ"","
$IORG,IORG,"""$IORG"",","""IORG"","
$IOSA,IOSA,"""$IOSA"",","""IOSA"","
$IOTG,IOTG,"""$IOTG"",","""IOTG"","
$IOUFF,IOUFF,"""$IOUFF"",","""IOUFF"","
$IOVN,IOVN,"""$IOVN"",","""IOVN"","
$IPAH,IPAH,"""$IPAH"",","""IPAH"","
$IPAS,IPAS,"""$IPAS"",","""IPAS"","
$IPATF,IPATF,"""$IPATF"",","""IPATF"","
$IPCFF,IPCFF,"""$IPCFF"",","""IPCFF"","
$IPCHL,IPCHL,"""$IPCHL"",","""IPCHL"","
$IPCHM,IPCHM,"""$IPCHM"",","""IPCHM"","
$IPCHN,IPCHN,"""$IPCHN"",","""IPCHN"","
$IPCHO,IPCHO,"""$IPCHO"",","""IPCHO"","
$IPCHP,IPCHP,"""$IPCHP"",","""IPCHP"","
$IPCIF,IPCIF,"""$IPCIF"",","""IPCIF"","
$IPCRF,IPCRF,"""$IPCRF"",","""IPCRF"","
$IPCRP,IPCRP,"""$IPCRP"",","""IPCRP"","
$IPCUF,IPCUF,"""$IPCUF"",","""IPCUF"","
$IPDQF,IPDQF,"""$IPDQF"",","""IPDQF"","
$IPEU,IPEU,"""$IPEU"",","""IPEU"","
$IPEX,IPEX,"""$IPEX"",","""IPEX"","
$IPFPF,IPFPF,"""$IPFPF"",","""IPFPF"","
$IPGCP,IPGCP,"""$IPGCP"",","""IPGCP"","
$IPGDF,IPGDF,"""$IPGDF"",","""IPGDF"","
$IPGGF,IPGGF,"""$IPGGF"",","""IPGGF"","
$IPGLF,IPGLF,"""$IPGLF"",","""IPGLF"","
$IPGOF,IPGOF,"""$IPGOF"",","""IPGOF"","
$IPGRF,IPGRF,"""$IPGRF"",","""IPGRF"","
$IPHAF,IPHAF,"""$IPHAF"",","""IPHAF"","
$IPHE,IPHE,"""$IPHE"",","""IPHE"","
$IPHLF,IPHLF,"""$IPHLF"",","""IPHLF"","
$IPHXF,IPHXF,"""$IPHXF"",","""IPHXF"","
$IPHYF,IPHYF,"""$IPHYF"",","""IPHYF"","
$IPIC,IPIC,"""$IPIC"",","""IPIC"","
$IPIFF,IPIFF,"""$IPIFF"",","""IPIFF"","
$IPII,IPII,"""$IPII"",","""IPII"","
$IPIVF,IPIVF,"""$IPIVF"",","""IPIVF"","
$IPIX,IPIX,"""$IPIX"",","""IPIX"","
$IPIXQ,IPIXQ,"""$IPIXQ"",","""IPIXQ"","
$IPKL,IPKL,"""$IPKL"",","""IPKL"","
$IPKSF,IPKSF,"""$IPKSF"",","""IPKSF"","
$IPLGP,IPLGP,"""$IPLGP"",","""IPLGP"","
$IPLNF,IPLNF,"""$IPLNF"",","""IPLNF"","
$IPLPF,IPLPF,"""$IPLPF"",","""IPLPF"","
$IPLRF,IPLRF,"""$IPLRF"",","""IPLRF"","
$IPLY,IPLY,"""$IPLY"",","""IPLY"","
$IPME,IPME,"""$IPME"",","""IPME"","
$IPMG,IPMG,"""$IPMG"",","""IPMG"","
$IPMLF,IPMLF,"""$IPMLF"",","""IPMLF"","
$IPMN,IPMN,"""$IPMN"",","""IPMN"","
$IPMTW,IPMTW,"""$IPMTW"",","""IPMTW"","
$IPNFF,IPNFF,"""$IPNFF"",","""IPNFF"","
$IPNNF,IPNNF,"""$IPNNF"",","""IPNNF"","
$IPNTF,IPNTF,"""$IPNTF"",","""IPNTF"","
$IPOAF,IPOAF,"""$IPOAF"",","""IPOAF"","
$IPOFF,IPOFF,"""$IPOFF"",","""IPOFF"","
$IPOOF,IPOOF,"""$IPOOF"",","""IPOOF"","
$IPOPF,IPOPF,"""$IPOPF"",","""IPOPF"","
$IPOW,IPOW,"""$IPOW"",","""IPOW"","
$IPPIF,IPPIF,"""$IPPIF"",","""IPPIF"","
$IPPLF,IPPLF,"""$IPPLF"",","""IPPLF"","
$IPPMF,IPPMF,"""$IPPMF"",","""IPPMF"","
$IPPPF,IPPPF,"""$IPPPF"",","""IPPPF"","
$IPPQF,IPPQF,"""$IPPQF"",","""IPPQF"","
$IPPTF,IPPTF,"""$IPPTF"",","""IPPTF"","
$IPRC,IPRC,"""$IPRC"",","""IPRC"","
$IPRFF,IPRFF,"""$IPRFF"",","""IPRFF"","
$IPRGF,IPRGF,"""$IPRGF"",","""IPRGF"","
$IPRNF,IPRNF,"""$IPRNF"",","""IPRNF"","
$IPRPY,IPRPY,"""$IPRPY"",","""IPRPY"","
$IPRSF,IPRSF,"""$IPRSF"",","""IPRSF"","
$IPRWF,IPRWF,"""$IPRWF"",","""IPRWF"","
$IPSBF,IPSBF,"""$IPSBF"",","""IPSBF"","
$IPSEF,IPSEF,"""$IPSEF"",","""IPSEF"","
$IPSEY,IPSEY,"""$IPSEY"",","""IPSEY"","
$IPSI,IPSI,"""$IPSI"",","""IPSI"","
$IPSOF,IPSOF,"""$IPSOF"",","""IPSOF"","
$IPTK,IPTK,"""$IPTK"",","""IPTK"","
$IPTV,IPTV,"""$IPTV"",","""IPTV"","
$IPUB,IPUB,"""$IPUB"",","""IPUB"","
$IPUR,IPUR,"""$IPUR"",","""IPUR"","
$IPWG,IPWG,"""$IPWG"",","""IPWG"","
$IPWLG,IPWLG,"""$IPWLG"",","""IPWLG"","
$IPWLK,IPWLK,"""$IPWLK"",","""IPWLK"","
$IPWLN,IPWLN,"""$IPWLN"",","""IPWLN"","
$IPWLO,IPWLO,"""$IPWLO"",","""IPWLO"","
$IPWLP,IPWLP,"""$IPWLP"",","""IPWLP"","
$IPXAF,IPXAF,"""$IPXAF"",","""IPXAF"","
$IPXFF,IPXFF,"""$IPXFF"",","""IPXFF"","
$IPXHF,IPXHF,"""$IPXHF"",","""IPXHF"","
$IPXHY,IPXHY,"""$IPXHY"",","""IPXHY"","
$IPXL,IPXL,"""$IPXL"",","""IPXL"","
$IPYS,IPYS,"""$IPYS"",","""IPYS"","
$IPZI,IPZI,"""$IPZI"",","""IPZI"","
$IPZYF,IPZYF,"""$IPZYF"",","""IPZYF"","
$IQAIF,IQAIF,"""$IQAIF"",","""IQAIF"","
$IQCO,IQCO,"""$IQCO"",","""IQCO"","
$IQEPF,IQEPF,"""$IQEPF"",","""IQEPF"","
$IQEPY,IQEPY,"""$IQEPY"",","""IQEPY"","
$IQGLF,IQGLF,"""$IQGLF"",","""IQGLF"","
$IQLRF,IQLRF,"""$IQLRF"",","""IQLRF"","
$IQMC,IQMC,"""$IQMC"",","""IQMC"","
$IQMG,IQMG,"""$IQMG"",","""IQMG"","
$IQPOF,IQPOF,"""$IQPOF"",","""IQPOF"","
$IQSHF,IQSHF,"""$IQSHF"",","""IQSHF"","
$IQST,IQST,"""$IQST"",","""IQST"","
$IQUN,IQUN,"""$IQUN"",","""IQUN"","
$IQWB,IQWB,"""$IQWB"",","""IQWB"","
$IQWLF,IQWLF,"""$IQWLF"",","""IQWLF"","
$IRAD,IRAD,"""$IRAD"",","""IRAD"","
$IRAVF,IRAVF,"""$IRAVF"",","""IRAVF"","
$IRBB,IRBB,"""$IRBB"",","""IRBB"","
$IRBL,IRBL,"""$IRBL"",","""IRBL"","
$IRBS,IRBS,"""$IRBS"",","""IRBS"","
$IRBZF,IRBZF,"""$IRBZF"",","""IRBZF"","
$IRCC,IRCC,"""$IRCC"",","""IRCC"","
$IRCDF,IRCDF,"""$IRCDF"",","""IRCDF"","
$IRCKF,IRCKF,"""$IRCKF"",","""IRCKF"","
$IRCLF,IRCLF,"""$IRCLF"",","""IRCLF"","
$IRCM,IRCM,"""$IRCM"",","""IRCM"","
$IRCSF,IRCSF,"""$IRCSF"",","""IRCSF"","
$IRCUF,IRCUF,"""$IRCUF"",","""IRCUF"","
$IRDDA,IRDDA,"""$IRDDA"",","""IRDDA"","
$IRDEF,IRDEF,"""$IRDEF"",","""IRDEF"","
$IRDEY,IRDEY,"""$IRDEY"",","""IRDEY"","
$IRDUP,IRDUP,"""$IRDUP"",","""IRDUP"","
$IRDYF,IRDYF,"""$IRDYF"",","""IRDYF"","
$IREBY,IREBY,"""$IREBY"",","""IREBY"","
$IRECQ,IRECQ,"""$IRECQ"",","""IRECQ"","
$IREEF,IREEF,"""$IREEF"",","""IREEF"","
$IREHF,IREHF,"""$IREHF"",","""IREHF"","
$IREMF,IREMF,"""$IREMF"",","""IREMF"","
$IREP,IREP,"""$IREP"",","""IREP"","
$IRESF,IRESF,"""$IRESF"",","""IRESF"","
$IREX,IREX,"""$IREX"",","""IREX"","
$IRGIF,IRGIF,"""$IRGIF"",","""IRGIF"","
$IRGTQ,IRGTQ,"""$IRGTQ"",","""IRGTQ"","
$IRIDQ,IRIDQ,"""$IRIDQ"",","""IRIDQ"","
$IRIG,IRIG,"""$IRIG"",","""IRIG"","
$IRIGU,IRIGU,"""$IRIGU"",","""IRIGU"","
$IRIGW,IRIGW,"""$IRIGW"",","""IRIGW"","
$IRIRF,IRIRF,"""$IRIRF"",","""IRIRF"","
$IRKLF,IRKLF,"""$IRKLF"",","""IRKLF"","
$IRKTY,IRKTY,"""$IRKTY"",","""IRKTY"","
$IRLBF,IRLBF,"""$IRLBF"",","""IRLBF"","
$IRLCF,IRLCF,"""$IRLCF"",","""IRLCF"","
$IRLD,IRLD,"""$IRLD"",","""IRLD"","
$IRLTF,IRLTF,"""$IRLTF"",","""IRLTF"","
$IRLTY,IRLTY,"""$IRLTY"",","""IRLTY"","
$IRMCF,IRMCF,"""$IRMCF"",","""IRMCF"","
$IRME,IRME,"""$IRME"",","""IRME"","
$IRMGF,IRMGF,"""$IRMGF"",","""IRMGF"","
$IRMTF,IRMTF,"""$IRMTF"",","""IRMTF"","
$IRNC,IRNC,"""$IRNC"",","""IRNC"","
$IRNCF,IRNCF,"""$IRNCF"",","""IRNCF"","
$IRNE,IRNE,"""$IRNE"",","""IRNE"","
$IRNG,IRNG,"""$IRNG"",","""IRNG"","
$IRNHF,IRNHF,"""$IRNHF"",","""IRNHF"","
$IRNNQ,IRNNQ,"""$IRNNQ"",","""IRNNQ"","
$IRNRF,IRNRF,"""$IRNRF"",","""IRNRF"","
$IRNS,IRNS,"""$IRNS"",","""IRNS"","
$IRNXY,IRNXY,"""$IRNXY"",","""IRNXY"","
$IROG,IROG,"""$IROG"",","""IROG"","
$IROIF,IROIF,"""$IROIF"",","""IROIF"","
$IRPSY,IRPSY,"""$IRPSY"",","""IRPSY"","
$IRPTF,IRPTF,"""$IRPTF"",","""IRPTF"","
$IRRAF,IRRAF,"""$IRRAF"",","""IRRAF"","
$IRRHF,IRRHF,"""$IRRHF"",","""IRRHF"","
$IRRLF,IRRLF,"""$IRRLF"",","""IRRLF"","
$IRRRF,IRRRF,"""$IRRRF"",","""IRRRF"","
$IRRSF,IRRSF,"""$IRRSF"",","""IRRSF"","
$IRRTP,IRRTP,"""$IRRTP"",","""IRRTP"","
$IRRZD,IRRZD,"""$IRRZD"",","""IRRZD"","
$IRRZF,IRRZF,"""$IRRZF"",","""IRRZF"","
$IRSB,IRSB,"""$IRSB"",","""IRSB"","
$IRSHF,IRSHF,"""$IRSHF"",","""IRSHF"","
$IRSIF,IRSIF,"""$IRSIF"",","""IRSIF"","
$IRSJF,IRSJF,"""$IRSJF"",","""IRSJF"","
$IRSMF,IRSMF,"""$IRSMF"",","""IRSMF"","
$IRSVF,IRSVF,"""$IRSVF"",","""IRSVF"","
$IRVDF,IRVDF,"""$IRVDF"",","""IRVDF"","
$IRVDY,IRVDY,"""$IRVDY"",","""IRVDY"","
$IRVRF,IRVRF,"""$IRVRF"",","""IRVRF"","
$IRVSF,IRVSF,"""$IRVSF"",","""IRVSF"","
$IRVSY,IRVSY,"""$IRVSY"",","""IRVSY"","
$IRVVF,IRVVF,"""$IRVVF"",","""IRVVF"","
$IRWNQ,IRWNQ,"""$IRWNQ"",","""IRWNQ"","
$IRWPQ,IRWPQ,"""$IRWPQ"",","""IRWPQ"","
$IRYS,IRYS,"""$IRYS"",","""IRYS"","
$ISACF,ISACF,"""$ISACF"",","""ISACF"","
$ISAGF,ISAGF,"""$ISAGF"",","""ISAGF"","
$ISAGY,ISAGY,"""$ISAGY"",","""ISAGY"","
$ISALF,ISALF,"""$ISALF"",","""ISALF"","
$ISAPF,ISAPF,"""$ISAPF"",","""ISAPF"","
$ISARF,ISARF,"""$ISARF"",","""ISARF"","
$ISAT,ISAT,"""$ISAT"",","""ISAT"","
$ISBA,ISBA,"""$ISBA"",","""ISBA"","
$ISBG,ISBG,"""$ISBG"",","""ISBG"","
$ISBH,ISBH,"""$ISBH"",","""ISBH"","
$ISBL,ISBL,"""$ISBL"",","""ISBL"","
$ISBO,ISBO,"""$ISBO"",","""ISBO"","
$ISCB,ISCB,"""$ISCB"",","""ISCB"","
$ISCBF,ISCBF,"""$ISCBF"",","""ISCBF"","
$ISCDF,ISCDF,"""$ISCDF"",","""ISCDF"","
$ISCHF,ISCHF,"""$ISCHF"",","""ISCHF"","
$ISCHY,ISCHY,"""$ISCHY"",","""ISCHY"","
$ISCIQ,ISCIQ,"""$ISCIQ"",","""ISCIQ"","
$ISCKF,ISCKF,"""$ISCKF"",","""ISCKF"","
$ISCMF,ISCMF,"""$ISCMF"",","""ISCMF"","
$ISCNF,ISCNF,"""$ISCNF"",","""ISCNF"","
$ISCO,ISCO,"""$ISCO"",","""ISCO"","
$ISCOD,ISCOD,"""$ISCOD"",","""ISCOD"","
$ISCPF,ISCPF,"""$ISCPF"",","""ISCPF"","
$ISCRF,ISCRF,"""$ISCRF"",","""ISCRF"","
$ISCXF,ISCXF,"""$ISCXF"",","""ISCXF"","
$ISDAF,ISDAF,"""$ISDAF"",","""ISDAF"","
$ISDAY,ISDAY,"""$ISDAY"",","""ISDAY"","
$ISDCF,ISDCF,"""$ISDCF"",","""ISDCF"","
$ISDDF,ISDDF,"""$ISDDF"",","""ISDDF"","
$ISDJF,ISDJF,"""$ISDJF"",","""ISDJF"","
$ISDMF,ISDMF,"""$ISDMF"",","""ISDMF"","
$ISDN,ISDN,"""$ISDN"",","""ISDN"","
$ISDR,ISDR,"""$ISDR"",","""ISDR"","
$ISDSF,ISDSF,"""$ISDSF"",","""ISDSF"","
$ISDV,ISDV,"""$ISDV"",","""ISDV"","
$ISDXF,ISDXF,"""$ISDXF"",","""ISDXF"","
$ISEDF,ISEDF,"""$ISEDF"",","""ISEDF"","
$ISEE,ISEE,"""$ISEE"",","""ISEE"","
$ISEF,ISEF,"""$ISEF"",","""ISEF"","
$ISEGF,ISEGF,"""$ISEGF"",","""ISEGF"","
$ISEJF,ISEJF,"""$ISEJF"",","""ISEJF"","
$ISELF,ISELF,"""$ISELF"",","""ISELF"","
$ISENF,ISENF,"""$ISENF"",","""ISENF"","
$ISESF,ISESF,"""$ISESF"",","""ISESF"","
$ISEXF,ISEXF,"""$ISEXF"",","""ISEXF"","
$ISEYF,ISEYF,"""$ISEYF"",","""ISEYF"","
$ISFFF,ISFFF,"""$ISFFF"",","""ISFFF"","
$ISFGF,ISFGF,"""$ISFGF"",","""ISFGF"","
$ISFIF,ISFIF,"""$ISFIF"",","""ISFIF"","
$ISFLF,ISFLF,"""$ISFLF"",","""ISFLF"","
$ISGAF,ISGAF,"""$ISGAF"",","""ISGAF"","
$ISGI,ISGI,"""$ISGI"",","""ISGI"","
$ISGIF,ISGIF,"""$ISGIF"",","""ISGIF"","
$ISGN,ISGN,"""$ISGN"",","""ISGN"","
$ISGNW,ISGNW,"""$ISGNW"",","""ISGNW"","
$ISGP,ISGP,"""$ISGP"",","""ISGP"","
$ISGPF,ISGPF,"""$ISGPF"",","""ISGPF"","
$ISGQF,ISGQF,"""$ISGQF"",","""ISGQF"","
$ISGTQ,ISGTQ,"""$ISGTQ"",","""ISGTQ"","
$ISHAF,ISHAF,"""$ISHAF"",","""ISHAF"","
$ISHAQ,ISHAQ,"""$ISHAQ"",","""ISHAQ"","
$ISHBF,ISHBF,"""$ISHBF"",","""ISHBF"","
$ISHBQ,ISHBQ,"""$ISHBQ"",","""ISHBQ"","
$ISHCO,ISHCO,"""$ISHCO"",","""ISHCO"","
$ISHCP,ISHCP,"""$ISHCP"",","""ISHCP"","
$ISHCQ,ISHCQ,"""$ISHCQ"",","""ISHCQ"","
$ISHDF,ISHDF,"""$ISHDF"",","""ISHDF"","
$ISHFF,ISHFF,"""$ISHFF"",","""ISHFF"","
$ISHHF,ISHHF,"""$ISHHF"",","""ISHHF"","
$ISHI,ISHI,"""$ISHI"",","""ISHI"","
$ISHJF,ISHJF,"""$ISHJF"",","""ISHJF"","
$ISHM,ISHM,"""$ISHM"",","""ISHM"","
$ISHOF,ISHOF,"""$ISHOF"",","""ISHOF"","
$ISHPF,ISHPF,"""$ISHPF"",","""ISHPF"","
$ISHQF,ISHQF,"""$ISHQF"",","""ISHQF"","
